a,subtype,type
19107501,hormonal_therapy,concurrent_meds
19107500,hormonal_therapy,concurrent_meds
19107511,hormonal_therapy,concurrent_meds
19107510,hormonal_therapy,concurrent_meds
19107513,hormonal_therapy,concurrent_meds
19107512,hormonal_therapy,concurrent_meds
19107471,hormonal_therapy,concurrent_meds
19107483,hormonal_therapy,concurrent_meds
19107481,hormonal_therapy,concurrent_meds
19107571,hormonal_therapy,concurrent_meds
19107572,hormonal_therapy,concurrent_meds
19107528,hormonal_therapy,concurrent_meds
19108226,hormonal_therapy,concurrent_meds
19108225,hormonal_therapy,concurrent_meds
19108450,hormonal_therapy,concurrent_meds
19108477,hormonal_therapy,concurrent_meds
19108514,hormonal_therapy,concurrent_meds
19108513,hormonal_therapy,concurrent_meds
19108482,hormonal_therapy,concurrent_meds
19108510,hormonal_therapy,concurrent_meds
19108509,hormonal_therapy,concurrent_meds
19109272,hormonal_therapy,concurrent_meds
19109757,hormonal_therapy,concurrent_meds
19109806,hormonal_therapy,concurrent_meds
19109804,hormonal_therapy,concurrent_meds
19109814,hormonal_therapy,concurrent_meds
19109818,hormonal_therapy,concurrent_meds
19109817,hormonal_therapy,concurrent_meds
19109762,hormonal_therapy,concurrent_meds
19109767,hormonal_therapy,concurrent_meds
19109766,hormonal_therapy,concurrent_meds
19109765,hormonal_therapy,concurrent_meds
19109764,hormonal_therapy,concurrent_meds
19109771,hormonal_therapy,concurrent_meds
19109775,hormonal_therapy,concurrent_meds
19109774,hormonal_therapy,concurrent_meds
19109773,hormonal_therapy,concurrent_meds
19109778,hormonal_therapy,concurrent_meds
19109780,hormonal_therapy,concurrent_meds
19109867,hormonal_therapy,concurrent_meds
19109472,hormonal_therapy,concurrent_meds
19109480,hormonal_therapy,concurrent_meds
19109456,hormonal_therapy,concurrent_meds
19109538,hormonal_therapy,concurrent_meds
19109535,hormonal_therapy,concurrent_meds
19109966,hormonal_therapy,concurrent_meds
19109964,hormonal_therapy,concurrent_meds
19110122,hormonal_therapy,concurrent_meds
19110121,hormonal_therapy,concurrent_meds
19110120,hormonal_therapy,concurrent_meds
19110699,hormonal_therapy,concurrent_meds
19110721,hormonal_therapy,concurrent_meds
19110850,hormonal_therapy,concurrent_meds
19110438,hormonal_therapy,concurrent_meds
19111038,hormonal_therapy,concurrent_meds
19111037,hormonal_therapy,concurrent_meds
19111548,hormonal_therapy,concurrent_meds
19111555,hormonal_therapy,concurrent_meds
19111554,hormonal_therapy,concurrent_meds
1548222,hormonal_therapy,concurrent_meds
1548201,hormonal_therapy,concurrent_meds
1548200,hormonal_therapy,concurrent_meds
1548370,hormonal_therapy,concurrent_meds
1548369,hormonal_therapy,concurrent_meds
1548368,hormonal_therapy,concurrent_meds
1548365,hormonal_therapy,concurrent_meds
1548364,hormonal_therapy,concurrent_meds
1548363,hormonal_therapy,concurrent_meds
1548413,hormonal_therapy,concurrent_meds
1548412,hormonal_therapy,concurrent_meds
1548445,hormonal_therapy,concurrent_meds
1548444,hormonal_therapy,concurrent_meds
1548442,hormonal_therapy,concurrent_meds
1548421,hormonal_therapy,concurrent_meds
1548420,hormonal_therapy,concurrent_meds
1548417,hormonal_therapy,concurrent_meds
1548416,hormonal_therapy,concurrent_meds
1548507,hormonal_therapy,concurrent_meds
1548619,hormonal_therapy,concurrent_meds
1548702,hormonal_therapy,concurrent_meds
1548673,hormonal_therapy,concurrent_meds
1548672,hormonal_therapy,concurrent_meds
1548735,hormonal_therapy,concurrent_meds
1548708,hormonal_therapy,concurrent_meds
1548707,hormonal_therapy,concurrent_meds
1548704,hormonal_therapy,concurrent_meds
1548739,hormonal_therapy,concurrent_meds
1548736,hormonal_therapy,concurrent_meds
1548807,hormonal_therapy,concurrent_meds
1548806,hormonal_therapy,concurrent_meds
1548805,hormonal_therapy,concurrent_meds
1548803,hormonal_therapy,concurrent_meds
1548802,hormonal_therapy,concurrent_meds
1548849,hormonal_therapy,concurrent_meds
1548930,hormonal_therapy,concurrent_meds
1548928,hormonal_therapy,concurrent_meds
1548967,hormonal_therapy,concurrent_meds
1548971,hormonal_therapy,concurrent_meds
1548969,hormonal_therapy,concurrent_meds
1548968,hormonal_therapy,concurrent_meds
1549022,hormonal_therapy,concurrent_meds
1548999,hormonal_therapy,concurrent_meds
1549001,hormonal_therapy,concurrent_meds
19112903,hormonal_therapy,concurrent_meds
1549106,hormonal_therapy,concurrent_meds
1549105,hormonal_therapy,concurrent_meds
19112611,hormonal_therapy,concurrent_meds
1549214,hormonal_therapy,concurrent_meds
1549213,hormonal_therapy,concurrent_meds
1549212,hormonal_therapy,concurrent_meds
1549191,hormonal_therapy,concurrent_meds
1549188,hormonal_therapy,concurrent_meds
1549255,hormonal_therapy,concurrent_meds
1549260,hormonal_therapy,concurrent_meds
1549259,hormonal_therapy,concurrent_meds
1549256,hormonal_therapy,concurrent_meds
1549300,hormonal_therapy,concurrent_meds
1549299,hormonal_therapy,concurrent_meds
1549298,hormonal_therapy,concurrent_meds
1549282,hormonal_therapy,concurrent_meds
1549294,hormonal_therapy,concurrent_meds
1549292,hormonal_therapy,concurrent_meds
1549290,hormonal_therapy,concurrent_meds
19113345,hormonal_therapy,concurrent_meds
40085261,hormonal_therapy,concurrent_meds
40085264,hormonal_therapy,concurrent_meds
1549788,hormonal_therapy,concurrent_meds
1549823,hormonal_therapy,concurrent_meds
1549822,hormonal_therapy,concurrent_meds
1549796,hormonal_therapy,concurrent_meds
1549852,hormonal_therapy,concurrent_meds
1549830,hormonal_therapy,concurrent_meds
1549827,hormonal_therapy,concurrent_meds
1549825,hormonal_therapy,concurrent_meds
19113739,hormonal_therapy,concurrent_meds
19113738,hormonal_therapy,concurrent_meds
1549859,hormonal_therapy,concurrent_meds
1549915,hormonal_therapy,concurrent_meds
1549890,hormonal_therapy,concurrent_meds
1549888,hormonal_therapy,concurrent_meds
1549949,hormonal_therapy,concurrent_meds
1549945,hormonal_therapy,concurrent_meds
42706163,hormonal_therapy,concurrent_meds
42706162,hormonal_therapy,concurrent_meds
42706160,hormonal_therapy,concurrent_meds
1549974,hormonal_therapy,concurrent_meds
1549973,hormonal_therapy,concurrent_meds
1549972,hormonal_therapy,concurrent_meds
1549978,hormonal_therapy,concurrent_meds
1550004,hormonal_therapy,concurrent_meds
1550002,hormonal_therapy,concurrent_meds
19113725,hormonal_therapy,concurrent_meds
19113724,hormonal_therapy,concurrent_meds
42707655,hormonal_therapy,concurrent_meds
42707690,hormonal_therapy,concurrent_meds
42707706,hormonal_therapy,concurrent_meds
42707704,hormonal_therapy,concurrent_meds
42707924,hormonal_therapy,concurrent_meds
42707129,hormonal_therapy,concurrent_meds
42707127,hormonal_therapy,concurrent_meds
42706990,hormonal_therapy,concurrent_meds
42707002,hormonal_therapy,concurrent_meds
42707001,hormonal_therapy,concurrent_meds
42707039,hormonal_therapy,concurrent_meds
42707040,hormonal_therapy,concurrent_meds
42707403,hormonal_therapy,concurrent_meds
42707211,hormonal_therapy,concurrent_meds
19114666,hormonal_therapy,concurrent_meds
19114665,hormonal_therapy,concurrent_meds
19114739,hormonal_therapy,concurrent_meds
19115499,hormonal_therapy,concurrent_meds
19115500,hormonal_therapy,concurrent_meds
19115463,hormonal_therapy,concurrent_meds
19115466,hormonal_therapy,concurrent_meds
19115465,hormonal_therapy,concurrent_meds
19115464,hormonal_therapy,concurrent_meds
19115473,hormonal_therapy,concurrent_meds
19115071,hormonal_therapy,concurrent_meds
19115101,hormonal_therapy,concurrent_meds
19115100,hormonal_therapy,concurrent_meds
1551761,hormonal_therapy,concurrent_meds
1551760,hormonal_therapy,concurrent_meds
1551759,hormonal_therapy,concurrent_meds
1551757,hormonal_therapy,concurrent_meds
1551756,hormonal_therapy,concurrent_meds
40086594,hormonal_therapy,concurrent_meds
40086599,hormonal_therapy,concurrent_meds
40086598,hormonal_therapy,concurrent_meds
40086596,hormonal_therapy,concurrent_meds
40086603,hormonal_therapy,concurrent_meds
40086600,hormonal_therapy,concurrent_meds
40086565,hormonal_therapy,concurrent_meds
40086564,hormonal_therapy,concurrent_meds
40086571,hormonal_therapy,concurrent_meds
40086570,hormonal_therapy,concurrent_meds
40086575,hormonal_therapy,concurrent_meds
40086574,hormonal_therapy,concurrent_meds
40086573,hormonal_therapy,concurrent_meds
40086579,hormonal_therapy,concurrent_meds
40086577,hormonal_therapy,concurrent_meds
40086583,hormonal_therapy,concurrent_meds
40086582,hormonal_therapy,concurrent_meds
40086581,hormonal_therapy,concurrent_meds
40086580,hormonal_therapy,concurrent_meds
40086585,hormonal_therapy,concurrent_meds
40086590,hormonal_therapy,concurrent_meds
40086589,hormonal_therapy,concurrent_meds
42708054,hormonal_therapy,concurrent_meds
42708053,hormonal_therapy,concurrent_meds
42708371,hormonal_therapy,concurrent_meds
42708370,hormonal_therapy,concurrent_meds
42708458,hormonal_therapy,concurrent_meds
1552311,hormonal_therapy,concurrent_meds
42708257,hormonal_therapy,concurrent_meds
1552351,hormonal_therapy,concurrent_meds
42708305,hormonal_therapy,concurrent_meds
42708304,hormonal_therapy,concurrent_meds
1552389,hormonal_therapy,concurrent_meds
1552387,hormonal_therapy,concurrent_meds
1552385,hormonal_therapy,concurrent_meds
1552384,hormonal_therapy,concurrent_meds
1552423,hormonal_therapy,concurrent_meds
1552425,hormonal_therapy,concurrent_meds
1552503,hormonal_therapy,concurrent_meds
1552507,hormonal_therapy,concurrent_meds
1552504,hormonal_therapy,concurrent_meds
19116178,hormonal_therapy,concurrent_meds
19116181,hormonal_therapy,concurrent_meds
19116229,hormonal_therapy,concurrent_meds
19116228,hormonal_therapy,concurrent_meds
42709133,hormonal_therapy,concurrent_meds
42709132,hormonal_therapy,concurrent_meds
42709139,hormonal_therapy,concurrent_meds
42709138,hormonal_therapy,concurrent_meds
19116862,hormonal_therapy,concurrent_meds
42709141,hormonal_therapy,concurrent_meds
42709140,hormonal_therapy,concurrent_meds
42709181,hormonal_therapy,concurrent_meds
42709180,hormonal_therapy,concurrent_meds
42709171,hormonal_therapy,concurrent_meds
42709170,hormonal_therapy,concurrent_meds
19116831,hormonal_therapy,concurrent_meds
42709185,hormonal_therapy,concurrent_meds
42709184,hormonal_therapy,concurrent_meds
19116864,hormonal_therapy,concurrent_meds
42709224,hormonal_therapy,concurrent_meds
42709223,hormonal_therapy,concurrent_meds
19116955,hormonal_therapy,concurrent_meds
19117010,hormonal_therapy,concurrent_meds
19117014,hormonal_therapy,concurrent_meds
19116714,hormonal_therapy,concurrent_meds
42709298,hormonal_therapy,concurrent_meds
42709297,hormonal_therapy,concurrent_meds
19117877,hormonal_therapy,concurrent_meds
19117841,hormonal_therapy,concurrent_meds
19117894,hormonal_therapy,concurrent_meds
19118073,hormonal_therapy,concurrent_meds
19118072,hormonal_therapy,concurrent_meds
19118034,hormonal_therapy,concurrent_meds
19118033,hormonal_therapy,concurrent_meds
19117695,hormonal_therapy,concurrent_meds
19117755,hormonal_therapy,concurrent_meds
19117754,hormonal_therapy,concurrent_meds
19117759,hormonal_therapy,concurrent_meds
19117699,hormonal_therapy,concurrent_meds
19117696,hormonal_therapy,concurrent_meds
19117700,hormonal_therapy,concurrent_meds
19117760,hormonal_therapy,concurrent_meds
36026917,hormonal_therapy,concurrent_meds
36026919,hormonal_therapy,concurrent_meds
36026918,hormonal_therapy,concurrent_meds
36026932,hormonal_therapy,concurrent_meds
36026935,hormonal_therapy,concurrent_meds
36026967,hormonal_therapy,concurrent_meds
36026968,hormonal_therapy,concurrent_meds
36026971,hormonal_therapy,concurrent_meds
36026970,hormonal_therapy,concurrent_meds
40221415,hormonal_therapy,concurrent_meds
40221414,hormonal_therapy,concurrent_meds
40221409,hormonal_therapy,concurrent_meds
19118511,hormonal_therapy,concurrent_meds
19118515,hormonal_therapy,concurrent_meds
19118514,hormonal_therapy,concurrent_meds
36027012,hormonal_therapy,concurrent_meds
36027011,hormonal_therapy,concurrent_meds
36027010,hormonal_therapy,concurrent_meds
19118213,hormonal_therapy,concurrent_meds
19118212,hormonal_therapy,concurrent_meds
19118232,hormonal_therapy,concurrent_meds
19118305,hormonal_therapy,concurrent_meds
19118299,hormonal_therapy,concurrent_meds
19118298,hormonal_therapy,concurrent_meds
19118297,hormonal_therapy,concurrent_meds
40220773,hormonal_therapy,concurrent_meds
40220772,hormonal_therapy,concurrent_meds
40220774,hormonal_therapy,concurrent_meds
40220771,hormonal_therapy,concurrent_meds
19118690,hormonal_therapy,concurrent_meds
40221124,hormonal_therapy,concurrent_meds
19118823,hormonal_therapy,concurrent_meds
40221078,hormonal_therapy,concurrent_meds
40221085,hormonal_therapy,concurrent_meds
40221084,hormonal_therapy,concurrent_meds
1555890,hormonal_therapy,concurrent_meds
1555889,hormonal_therapy,concurrent_meds
1555887,hormonal_therapy,concurrent_meds
1555927,hormonal_therapy,concurrent_meds
1555926,hormonal_therapy,concurrent_meds
1555924,hormonal_therapy,concurrent_meds
1555929,hormonal_therapy,concurrent_meds
1555928,hormonal_therapy,concurrent_meds
1555972,hormonal_therapy,concurrent_meds
19120047,hormonal_therapy,concurrent_meds
19120494,hormonal_therapy,concurrent_meds
19120302,hormonal_therapy,concurrent_meds
19120339,hormonal_therapy,concurrent_meds
19121080,hormonal_therapy,concurrent_meds
19121034,hormonal_therapy,concurrent_meds
19121151,hormonal_therapy,concurrent_meds
19120643,hormonal_therapy,concurrent_meds
40223052,hormonal_therapy,concurrent_meds
19120783,hormonal_therapy,concurrent_meds
19120787,hormonal_therapy,concurrent_meds
19121175,hormonal_therapy,concurrent_meds
19121176,hormonal_therapy,concurrent_meds
40093467,hormonal_therapy,concurrent_meds
40224756,hormonal_therapy,concurrent_meds
40224753,hormonal_therapy,concurrent_meds
40224752,hormonal_therapy,concurrent_meds
40224755,hormonal_therapy,concurrent_meds
40224754,hormonal_therapy,concurrent_meds
40224655,hormonal_therapy,concurrent_meds
40224654,hormonal_therapy,concurrent_meds
40224657,hormonal_therapy,concurrent_meds
40224656,hormonal_therapy,concurrent_meds
19121890,hormonal_therapy,concurrent_meds
19121889,hormonal_therapy,concurrent_meds
19121895,hormonal_therapy,concurrent_meds
40224133,hormonal_therapy,concurrent_meds
40224132,hormonal_therapy,concurrent_meds
36031141,hormonal_therapy,concurrent_meds
19122182,hormonal_therapy,concurrent_meds
19122181,hormonal_therapy,concurrent_meds
19122337,hormonal_therapy,concurrent_meds
19122336,hormonal_therapy,concurrent_meds
40225731,hormonal_therapy,concurrent_meds
19122329,hormonal_therapy,concurrent_meds
19122328,hormonal_therapy,concurrent_meds
19122333,hormonal_therapy,concurrent_meds
19122332,hormonal_therapy,concurrent_meds
40225697,hormonal_therapy,concurrent_meds
40225696,hormonal_therapy,concurrent_meds
40225698,hormonal_therapy,concurrent_meds
40225724,hormonal_therapy,concurrent_meds
40225721,hormonal_therapy,concurrent_meds
40225720,hormonal_therapy,concurrent_meds
40225723,hormonal_therapy,concurrent_meds
40225722,hormonal_therapy,concurrent_meds
19122377,hormonal_therapy,concurrent_meds
19122376,hormonal_therapy,concurrent_meds
40225693,hormonal_therapy,concurrent_meds
40225692,hormonal_therapy,concurrent_meds
40225695,hormonal_therapy,concurrent_meds
40225694,hormonal_therapy,concurrent_meds
40225691,hormonal_therapy,concurrent_meds
40224836,hormonal_therapy,concurrent_meds
40224838,hormonal_therapy,concurrent_meds
40224841,hormonal_therapy,concurrent_meds
40224840,hormonal_therapy,concurrent_meds
40224842,hormonal_therapy,concurrent_meds
40224806,hormonal_therapy,concurrent_meds
40224801,hormonal_therapy,concurrent_meds
40224800,hormonal_therapy,concurrent_meds
40224803,hormonal_therapy,concurrent_meds
40224802,hormonal_therapy,concurrent_meds
40224813,hormonal_therapy,concurrent_meds
40224815,hormonal_therapy,concurrent_meds
40224809,hormonal_therapy,concurrent_meds
40224808,hormonal_therapy,concurrent_meds
40224810,hormonal_therapy,concurrent_meds
40224821,hormonal_therapy,concurrent_meds
40224820,hormonal_therapy,concurrent_meds
40224823,hormonal_therapy,concurrent_meds
40224822,hormonal_therapy,concurrent_meds
40224817,hormonal_therapy,concurrent_meds
40224819,hormonal_therapy,concurrent_meds
40224818,hormonal_therapy,concurrent_meds
40224829,hormonal_therapy,concurrent_meds
40224828,hormonal_therapy,concurrent_meds
40224825,hormonal_therapy,concurrent_meds
40224824,hormonal_therapy,concurrent_meds
40224827,hormonal_therapy,concurrent_meds
40224826,hormonal_therapy,concurrent_meds
40224791,hormonal_therapy,concurrent_meds
40224790,hormonal_therapy,concurrent_meds
40224787,hormonal_therapy,concurrent_meds
40224797,hormonal_therapy,concurrent_meds
40224796,hormonal_therapy,concurrent_meds
40224798,hormonal_therapy,concurrent_meds
40224793,hormonal_therapy,concurrent_meds
40224792,hormonal_therapy,concurrent_meds
40224795,hormonal_therapy,concurrent_meds
40224933,hormonal_therapy,concurrent_meds
40224932,hormonal_therapy,concurrent_meds
40224935,hormonal_therapy,concurrent_meds
40224934,hormonal_therapy,concurrent_meds
40224937,hormonal_therapy,concurrent_meds
40224936,hormonal_therapy,concurrent_meds
19122811,hormonal_therapy,concurrent_meds
19122810,hormonal_therapy,concurrent_meds
19122808,hormonal_therapy,concurrent_meds
19122812,hormonal_therapy,concurrent_meds
